"Worksheet exported from: C:\Users\icpoes\Documents\Agilent\ICP Expert\My Results\roasted_coffees_QC.esws"
"Instrument name",""
"Software version","7.7.0.13059"
"Firmware version",""

""
"Label","Rack:Tube","Type","Measurement","Date Time","Element","Element Label","Flags","Unadjusted Data","Concentration","Unit","Intensity","Concentration SD","Concentration % RSD","Intensity SD","Intensity % RSD","%RSE","Weight","Volume","Dilution","Internal Standard","Calibration fit","Correlation coefficient","Background correction","%RSE limit","Calibration Coefficient [1]","Calibration Coefficient [2]","Calibration Coefficient [3]","LIMS ID","Customer","Customer Ref.","Sample Date Time","Sample Site","Description","Replicates","Concentration Replicate 1","Concentration Replicate 2","Concentration Replicate 3","Intensity Replicate 1","Intensity Replicate 2","Intensity Replicate 3","Flags Replicate 1","Flags Replicate 2","Flags Replicate 3"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mg 279.553","Mg","o","13.99","13.99","ppm","23750261.41","0.09","0.62","146526.08","0.62","7.87","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","553.836978992799","1697670.96030384","-","","","","","","","3","13.98","14.08","13.91","23730348.81","23905725.47","23614709.96","o","o","o"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mg 279.800","Mg","o","19.65","19.65","ppm","146967.55","0.25","1.26","1854.32","1.26","3.83","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","19.6119271442071","7479.79053173978","-","","","","","","","3","19.60","19.42","19.91","146628.47","145306.18","148968.01","o","o","o"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mg 280.270","Mg","o","16.58","16.58","ppm","6751227.07","0.07","0.45","30512.25","0.45","4.08","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","133.309404520838","407067.137361919","-","","","","","","","3","16.58","16.66","16.51","6751224.27","6781740.71","6720716.21","o","o","o"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mg 285.213","Mg","o","19.08","19.08","ppm","1565908.66","0.06","0.30","4634.47","0.30","5.43","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","34.7153398245741","82076.607182378","-","","","","","","","3","19.07","19.02","19.14","1565497.02","1561493.73","1570735.21","o","o","o"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mg 383.829","Mg","o","19.11","19.11","ppm","246687.19","0.03","0.17","413.12","0.17","3.80","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","3.21742279289242","12909.0216030996","-","","","","","","","3","19.09","19.09","19.15","246439.28","246458.19","247164.10","o","o","o"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mn 257.610","Mn","","0.35","0.35","ppm","175041.50","0.00","0.87","1525.26","0.87","1.38","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","45.2607134280932","496340.505341765","-","","","","","","","3","0.35","0.35","0.35","176146.04","173301.20","175677.26","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mn 259.372","Mn","","0.35","0.35","ppm","124069.67","0.00","0.89","1100.07","0.89","2.44","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","32.5594765527835","353044.321118467","-","","","","","","","3","0.35","0.35","0.35","124901.63","122822.41","124484.97","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mn 260.568","Mn","","0.34","0.34","ppm","21021.84","0.00","0.19","40.33","0.19","2.04","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","1.41095161748046","62186.1913832183","-","","","","","","","3","0.34","0.34","0.34","20995.12","21002.17","21068.24","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mn 293.931","Mn","","0.34","0.34","ppm","27809.67","0.00","0.19","53.96","0.19","2.80","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","-23.3700508928659","81029.1730798095","-","","","","","","","3","0.34","0.34","0.34","27749.85","27824.52","27854.65","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Mn 294.921","Mn","","0.34","0.34","ppm","43612.74","0.00","1.26","550.99","1.26","2.39","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","4.59411479618777","126606.326283562","-","","","","","","","3","0.35","0.34","0.35","43975.75","42978.73","43883.74","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Na 330.237","Na","","Uncal","Uncal","ppm","72.85","-","-","7.98","10.95","167.09","1","1","1","-","Weighted Linear Through None","0.99983","Fitted","-","38.5693323402439","90.9945205304693","-","","","","","","","3","Uncal","Uncal","Uncal","80.27","64.42","73.87","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Na 568.263","Na","","Uncal","Uncal","ppm","24183.73","-","-","126.36","0.52","","1","1","1","-","Weighted Linear Through None","-","Fitted","-","-","-","-","","","","","","","3","Uncal","Uncal","Uncal","24329.23","24101.57","24120.40","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Na 568.821","Na","","Uncal","Uncal","ppm","937.40","-","-","109.67","11.70","92.34","1","1","1","-","Weighted Linear Through None","0.99992","Fitted","-","643.78418988701","806.003409078938","-","","","","","","","3","Uncal","Uncal","Uncal","843.29","1057.83","911.06","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Na 588.995","Na","","0.10","0.10","ppm","94427.18","0.00","0.31","186.63","0.20","7.32","1","1","1","-","Weighted Linear Through None","0.99995","Fitted","-","34609.579228973","602429.674310122","-","","","","","","","3","0.10","0.10","0.10","94439.29","94607.45","94234.79","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Na 589.592","Na","","Uncal","Uncal","ppm","34328.58","-","-","77.42","0.23","17.90","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","1433.22081822124","314103.498911419","-","","","","","","","3","Uncal","Uncal","Uncal","34264.89","34414.75","34306.09","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Ni 216.555","Ni","","0.01","0.01","ppm","77.90","0.00","12.91","10.79","13.85","2.66","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-5.68781234087442","14025.6155001096","-","","","","","","","3","0.01","0.01","0.01","75.48","89.69","68.52","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Ni 221.648","Ni","","0.00","0.00","ppm","53.29","0.00","5.76","2.76","5.17","3.56","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","5.37578032909001","10198.8617384727","-","","","","","","","3","0.00","0.00","0.01","52.00","51.42","56.46","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Ni 227.021","Ni","","0.00","0.00","ppm","97.05","0.00","6.43","5.96","6.15","3.36","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","4.34130060846223","19417.2844350435","-","","","","","","","3","0.00","0.00","0.01","97.08","91.08","103.01","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Ni 230.299","Ni","","0.01","0.01","ppm","90.71","0.00","10.10","10.95","12.07","3.11","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-17.7356714751691","20530.860857867","-","","","","","","","3","0.01","0.00","0.01","98.66","78.22","95.24","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Ni 231.604","Ni","","0.01","0.01","ppm","110.00","0.00","13.18","14.66","13.33","4.09","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","-1.28060593835289","16679.0136786914","-","","","","","","","3","0.01","0.01","0.01","126.11","106.46","97.43","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","P 177.434","P","","Uncal","Uncal","ppm","743.03","-","-","2.49","0.34","75.82","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","1.69707402417487","39.1012432548619","-","","","","","","","3","Uncal","Uncal","Uncal","742.69","745.67","740.73","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","P 178.222","P","o","19.88","19.88","ppm","1078.79","0.09","0.43","4.59","0.43","7.74","1","1","1","-","Weighted Linear Through None","0.99991","Fitted","-","4.99807481666199","54.0147616857345","-","","","","","","","3","19.92","19.78","19.93","1081.19","1073.49","1081.68","o","o","o"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","P 185.878","P","","Uncal","Uncal","ppm","8057.98","-","-","8.68","0.11","13.29","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","17.2916333076685","461.790265182602","-","","","","","","","3","Uncal","Uncal","Uncal","8048.41","8065.34","8060.18","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","P 213.618","P","","Uncal","Uncal","ppm","65787.18","-","-","1114.74","1.69","26.79","1","1","1","-","Weighted Linear Through None","0.99975","Fitted","-","-55.5834318790857","3658.98880106199","-","","","","","","","3","Uncal","Uncal","Uncal","66080.18","64555.20","66726.15","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","P 214.914","P","o","17.24","17.24","ppm","12963.39","0.05","0.29","37.31","0.29","5.27","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","2.36831859195516","752.006105189393","-","","","","","","","3","17.19","17.23","17.29","12926.62","12962.34","13001.22","o","o","o"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Pb 182.143","Pb","","0.03","0.03","ppm","91.57","0.00","13.41","3.32","3.63","3.55","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","66.7802156568523","891.646461101648","-","","","","","","","3","0.03","0.03","0.03","89.45","95.40","89.85","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Pb 217.000","Pb","","0.01","0.01","ppm","13.56","0.00","43.72","5.42","39.98","9.70","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","1.1580929684518","1722.23303232282","-","","","","","","","3","0.00","0.01","0.01","8.59","19.34","12.75","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Pb 220.353","Pb","","0.01","0.01","ppm","34.47","0.00","9.89","5.13","14.89","5.20","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","-17.4391784547734","8268.5492860044","-","","","","","","","3","0.01","0.01","0.01","28.56","37.73","37.13","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Pb 261.417","Pb","","Uncal","Uncal","ppm","17.64","-","-","1.98","11.20","71.44","1","1","1","-","Weighted Linear Through None","0.99994","Fitted","-","-30.5090284543937","1423.82927542302","-","","","","","","","3","Uncal","Uncal","Uncal","16.79","19.89","16.22","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Pb 283.305","Pb","","0.01","0.01","ppm","82.46","0.01","38.94","19.94","24.18","10.55","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","31.260575949749","3457.03990890979","-","","","","","","","3","0.02","0.01","0.02","95.40","59.50","92.49","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Rb 420.179","Rb","","Uncal","Uncal","ppm","286.24","-","-","108.10","37.77","87350.86","1","1","1","-","Weighted Linear Through None","-0.14393","Fitted","-","103.838868986684","4.60115132152802","-","","","","","","","3","Uncal","Uncal","Uncal","212.60","410.35","235.77","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Rb 421.552","Rb","","0.09","0.09","ppm","414519.87","0.00","0.86","3574.94","0.86","1.36","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","51.8402042096656","4438449.61941586","-","","","","","","","3","0.09","0.09","0.09","410826.37","414770.13","417963.10","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Rb 620.631","Rb","","Uncal","Uncal","ppm","498.87","-","-","61.69","12.37","","1","1","1","-","Weighted Linear Through None","-","Fitted","-","-","-","-","","","","","","","3","Uncal","Uncal","Uncal","434.32","505.07","557.23","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Rb 775.765","Rb","","Uncal","Uncal","ppm","-113.48","-","-","144.81","> 100.00","","1","1","1","-","Weighted Linear Through None","-","Fitted","-","-","-","-","","","","","","","3","Uncal","Uncal","Uncal","-139.50","42.57","-243.53","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Rb 780.026","Rb","","Uncal","Uncal","ppm","5351.33","-","-","35.37","0.66","147.22","1","1","1","-","Weighted Linear Through None","0.99965","Fitted","-","-202.708820142063","10810.2898214518","-","","","","","","","3","Uncal","Uncal","Uncal","5361.42","5312.01","5380.55","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","S 178.165","S","","Uncal","Uncal","ppm","16.50","-","-","3.57","21.62","771.70","1","1","1","-","Weighted Linear Through None","0.95643","Fitted","-","5.30901679648971","0.388838359372295","-","","","","","","","3","Uncal","Uncal","Uncal","17.60","19.38","12.51","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","S 180.669","S","","Uncal","Uncal","ppm","4945.28","-","-","17.21","0.35","12.91","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","25.2302093449699","344.493549178266","-","","","","","","","3","Uncal","Uncal","Uncal","4926.40","4949.32","4960.11","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","S 181.972","S","o","14.05","14.05","ppm","10516.39","0.02","0.12","12.64","0.12","6.98","1","1","1","-","Weighted Linear Through None","1.00000","Fitted","-","69.2127029094549","743.639999407359","-","","","","","","","3","14.03","14.05","14.07","10504.82","10514.45","10529.89","o","o","o"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","S 182.562","S","","Uncal","Uncal","ppm","3369.33","-","-","18.38","0.55","78.78","1","1","1","-","Weighted Linear Through None","0.99975","Fitted","-","26.5990855487214","243.847099651343","-","","","","","","","3","Uncal","Uncal","Uncal","3386.69","3350.08","3371.21","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","S 189.965","S","","Uncal","Uncal","ppm","41.31","-","-","4.04","9.78","","1","1","1","-","Weighted Linear Through None","-","Fitted","-","-","-","-","","","","","","","3","Uncal","Uncal","Uncal","45.21","37.15","41.56","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Se 185.457","Se","","Uncal","Uncal","ppm","8.64","-","-","3.13","36.20","72.11","1","1","1","-","Weighted Linear Through None","0.99995","Fitted","-","11.1826227341824","152.902964789543","-","","","","","","","3","Uncal","Uncal","Uncal","10.99","5.09","9.83","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Se 185.821","Se","","Uncal","Uncal","ppm","958.11","-","-","20.64","2.15","19.66","1","1","1","-","Weighted Linear Through None","0.99996","Fitted","-","3.11479854841861","87.9331112630427","-","","","","","","","3","Uncal","Uncal","Uncal","950.38","942.45","981.49","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Se 196.026","Se","","Uncal","Uncal","ppm","24.00","-","-","3.38","14.08","18.62","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","-2.86021867257841","1601.88122162096","-","","","","","","","3","Uncal","Uncal","Uncal","26.78","24.98","20.24","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Se 203.985","Se","","Uncal","Uncal","ppm","7.09","-","-","10.19","> 100.00","19.47","1","1","1","-","Weighted Linear Through None","0.99994","Fitted","-","-2.73430287691605","1057.05047968702","-","","","","","","","3","Uncal","Uncal","Uncal","18.56","3.60","-0.90","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Se 206.279","Se","","Uncal","Uncal","ppm","6.45","-","-","1.48","23.02","17.27","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","0.432836017656708","90.3577053546516","-","","","","","","","3","Uncal","Uncal","Uncal","5.01","7.97","6.37","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Si 185.005","Si","","0.18","0.18","ppm","264.38","0.00","1.50","3.46","1.31","9.41","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","33.1002806712679","1271.34799085281","-","","","","","","","3","0.18","0.18","0.18","264.66","260.79","267.69","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Si 250.690","Si","","0.11","0.11","ppm","665.82","0.01","6.73","42.04","6.31","4.89","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","41.1287226591307","5854.85577501621","-","","","","","","","3","0.11","0.10","0.10","713.26","633.17","651.03","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Si 251.611","Si","","0.11","0.11","ppm","865.55","0.01","6.08","46.32","5.35","7.08","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","103.528693049032","7106.80716865906","-","","","","","","","3","0.11","0.10","0.11","914.12","821.86","860.67","","",""
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Si 252.851","Si","","Uncal","Uncal","ppm","696.34","-","-","17.68","2.54","11.86","1","1","1","-","Weighted Linear Through None","0.99998","Fitted","-","97.3587974504987","8378.45019449021","-","","","","","","","3","Uncal","Uncal","Uncal","711.21","676.80","701.01","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Si 288.158","Si","","Uncal","Uncal","ppm","3045.19","-","-","100.25","3.29","22.52","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","1065.06303903668","16316.578208109","-","","","","","","","3","Uncal","Uncal","Uncal","3152.57","2954.06","3028.94","Uncal","Uncal","Uncal"
"500 mg Genua Blend 3","2:59","Sample","Original","5/6/2025 5:22:22 PM","Sr 215.283","Sr","","0.09","0.09","ppm","530.56","0.00","1.58","8.37","1.58","3.49","1","1","1","-","Weighted Linear Through None","0.99999","Fitted","-","2.07948346781905","5685.72989863628","-","","","","","","","3","0.09","0.09","0.09","538.31","521.68","531.69","","",""
